number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 100000
environment
	type: CollectPoints
	maze_columns: 5
	maze_rows: 5
	maze_cell_size: 80
	agent_radius: 12
	point_radius: 8
	agent_movement_range: 10.0
	use_sensors: true
	reward_per_collected_positive_point: 500.0
	reward_per_collected_negative_point: -700.0
	number_time_steps: 1000
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 50
	differential_equation: separated
	clipping_range_min: -1.0
	clipping_range_max: 1.0
	set_principle_diagonal_elements_of_W_negative: true
	alpha: 0.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 112
Free Parameters: 3100
Inputs: 10
Outputs: 2

------------------------------------------------------------------------------------------
gen     min           mean          max           best          elapsed time (s)
948     -280.0f0      391.1607f0    800.0f0       726.0f0       1 second956 milliseconds
949     -35.0f0       414.24106f0   815.0f0       726.0f0       1 second959 milliseconds
950     -170.0f0      374.82144f0   840.0f0       726.0f0       1 second962 milliseconds
951     -190.0f0      404.82144f0   855.0f0       726.0f0       1 second960 milliseconds
952     -190.0f0      404.24106f0   780.0f0       726.0f0       1 second955 milliseconds
953     -10.0f0       400.58035f0   890.0f0       726.0f0       1 second957 milliseconds
954     -45.0f0       385.0f0       960.0f0       726.0f0       1 second939 milliseconds
955     -120.0f0      407.5f0       870.0f0       726.0f0       1 second960 milliseconds
956     -45.0f0       372.8125f0    840.0f0       726.0f0       1 second970 milliseconds
957     -155.0f0      401.20535f0   990.0f0       726.0f0       1 second948 milliseconds
958     -60.0f0       416.42856f0   1065.0f0      726.0f0       1 second976 milliseconds
959     50.0f0        426.7857f0    985.0f0       726.0f0       1 second994 milliseconds
960     -120.0f0      416.38394f0   925.0f0       726.0f0       1 second951 milliseconds
961     -210.0f0      398.70535f0   810.0f0       726.0f0       1 second952 milliseconds
962     0.0f0         411.1607f0    950.0f0       726.0f0       1 second957 milliseconds
963     -50.0f0       404.64285f0   875.0f0       726.0f0       1 second958 milliseconds
964     -10.0f0       419.64285f0   875.0f0       726.0f0       1 second952 milliseconds
965     -195.0f0      415.13394f0   995.0f0       726.0f0       1 second987 milliseconds
966     -45.0f0       448.2143f0    1055.0f0      726.0f0       1 second968 milliseconds
967     -70.0f0       367.94644f0   790.0f0       726.0f0       1 second968 milliseconds
968     -60.0f0       392.2768f0    860.0f0       726.0f0       1 second944 milliseconds
969     -85.0f0       413.08035f0   970.0f0       726.0f0       1 second962 milliseconds
970     -20.0f0       426.11606f0   925.0f0       726.0f0       1 second962 milliseconds
971     -75.0f0       418.57144f0   940.0f0       726.0f0       1 second949 milliseconds
972     -5.0f0        384.50894f0   905.0f0       726.0f0       1 second965 milliseconds
973     -260.0f0      401.74106f0   895.0f0       726.0f0       1 second966 milliseconds
974     -70.0f0       408.48215f0   1075.0f0      726.0f0       1 second956 milliseconds
975     -25.0f0       387.5f0       875.0f0       726.0f0       1 second948 milliseconds
976     -10.0f0       411.6518f0    875.0f0       726.0f0       1 second971 milliseconds
977     -105.0f0      404.9107f0    895.0f0       726.0f0       1 second974 milliseconds
978     -135.0f0      374.5982f0    1235.0f0      726.0f0       1 second969 milliseconds
979     -60.0f0       460.0893f0    1050.0f0      726.0f0       1 second958 milliseconds
980     -5.0f0        423.79465f0   970.0f0       726.0f0       1 second966 milliseconds
981     -30.0f0       414.375f0     950.0f0       726.0f0       1 second965 milliseconds
982     -70.0f0       405.7143f0    980.0f0       726.0f0       1 second965 milliseconds
983     5.0f0         399.50894f0   930.0f0       726.0f0       1 second967 milliseconds
984     -280.0f0      422.99106f0   935.0f0       726.0f0       1 second964 milliseconds
985     -180.0f0      377.85715f0   915.0f0       726.0f0       1 second948 milliseconds
986     -80.0f0       399.10715f0   905.0f0       726.0f0       1 second956 milliseconds
987     -40.0f0       368.70535f0   1130.0f0      726.0f0       1 second954 milliseconds
988     -295.0f0      388.125f0     815.0f0       726.0f0       1 second963 milliseconds
989     -15.0f0       391.74106f0   845.0f0       726.0f0       1 second942 milliseconds
990     -100.0f0      422.36606f0   1040.0f0      726.0f0       1 second961 milliseconds
991     -45.0f0       383.5268f0    1010.0f0      726.0f0       1 second977 milliseconds
992     -15.0f0       392.2768f0    895.0f0       726.0f0       1 second968 milliseconds
993     -95.0f0       409.10715f0   935.0f0       726.0f0       1 second961 milliseconds
994     -30.0f0       410.8482f0    905.0f0       726.0f0       1 second956 milliseconds
995     -60.0f0       401.25f0      1040.0f0      726.0f0       1 second972 milliseconds
996     -45.0f0       416.25f0      740.0f0       726.0f0       1 second944 milliseconds
997     -45.0f0       381.3393f0    845.0f0       726.0f0       1 second972 milliseconds
998     -80.0f0       417.32144f0   990.0f0       726.0f0       1 second961 milliseconds
999     -220.0f0      426.875f0     950.0f0       726.0f0       1 second954 milliseconds
1000    -105.0f0      412.2768f0    900.0f0       726.0f0       1 second966 milliseconds
1001    -130.0f0      392.99106f0   855.0f0       726.0f0       1 second961 milliseconds
1002    -55.0f0       384.86606f0   825.0f0       726.0f0       1 second954 milliseconds
1003    10.0f0        413.75f0      980.0f0       726.0f0       1 second937 milliseconds
1004    45.0f0        419.55356f0   895.0f0       726.0f0       1 second973 milliseconds
1005    -5.0f0        397.7232f0    1095.0f0      726.0f0       1 second974 milliseconds
1006    -50.0f0       412.36606f0   935.0f0       726.0f0       1 second949 milliseconds
1007    -145.0f0      411.875f0     905.0f0       726.0f0       1 second970 milliseconds
1008    -85.0f0       408.0357f0    985.0f0       726.0f0       1 second962 milliseconds
1009    10.0f0        404.0625f0    955.0f0       726.0f0       1 second956 milliseconds
1010    -40.0f0       409.4643f0    960.0f0       726.0f0       1 second943 milliseconds
1011    -70.0f0       398.16965f0   1005.0f0      726.0f0       1 second972 milliseconds
1012    -395.0f0      420.9375f0    960.0f0       726.0f0       1 second961 milliseconds
1013    -95.0f0       446.74106f0   840.0f0       726.0f0       1 second954 milliseconds
1014    -15.0f0       418.125f0     835.0f0       726.0f0       1 second958 milliseconds
1015    -5.0f0        394.82144f0   840.0f0       726.0f0       1 second956 milliseconds
1016    65.0f0        405.625f0     745.0f0       726.0f0       1 second954 milliseconds
1017    5.0f0         422.5f0       805.0f0       726.0f0       1 second955 milliseconds
1018    -30.0f0       391.7857f0    860.0f0       726.0f0       1 second956 milliseconds
1019    -165.0f0      395.49106f0   855.0f0       726.0f0       1 second959 milliseconds
1020    -45.0f0       329.73215f0   990.0f0       726.0f0       1 second953 milliseconds
1021    -70.0f0       427.67856f0   835.0f0       726.0f0       1 second963 milliseconds
1022    -205.0f0      381.5625f0    810.0f0       726.0f0       1 second963 milliseconds
1023    -75.0f0       372.85715f0   895.0f0       726.0f0       1 second955 milliseconds
1024    -105.0f0      401.1607f0    880.0f0       726.0f0       1 second946 milliseconds
1025    -90.0f0       411.83035f0   905.0f0       726.0f0       1 second957 milliseconds
1026    -75.0f0       385.7143f0    820.0f0       726.0f0       1 second961 milliseconds
1027    0.0f0         415.89285f0   875.0f0       726.0f0       1 second952 milliseconds
1028    -120.0f0      367.05356f0   860.0f0       726.0f0       1 second979 milliseconds
1029    -240.0f0      383.75f0      795.0f0       726.0f0       1 second957 milliseconds
1030    -10.0f0       399.64285f0   845.0f0       726.0f0       1 second957 milliseconds
1031    -60.0f0       393.8393f0    835.0f0       726.0f0       1 second935 milliseconds
1032    -140.0f0      409.50894f0   960.0f0       726.0f0       1 second958 milliseconds
1033    -20.0f0       383.25894f0   825.0f0       726.0f0       1 second982 milliseconds
1034    -105.0f0      390.4018f0    955.0f0       726.0f0       1 second951 milliseconds
1035    -55.0f0       436.38394f0   1005.0f0      726.0f0       1 second960 milliseconds
1036    -125.0f0      382.45535f0   830.0f0       726.0f0       1 second952 milliseconds
1037    -215.0f0      381.4732f0    920.0f0       726.0f0       1 second967 milliseconds
1038    -65.0f0       420.3125f0    840.0f0       726.0f0       1 second942 milliseconds
1039    -50.0f0       366.38394f0   1045.0f0      726.0f0       1 second956 milliseconds
1040    -20.0f0       387.0982f0    920.0f0       726.0f0       1 second973 milliseconds
1041    -55.0f0       390.98215f0   1055.0f0      726.0f0       1 second961 milliseconds
1042    -95.0f0       415.26785f0   1235.0f0      726.0f0       1 second963 milliseconds
1043    -85.0f0       397.5893f0    1180.0f0      726.0f0       1 second960 milliseconds
1044    -25.0f0       386.4732f0    880.0f0       726.0f0       1 second955 milliseconds
1045    -5.0f0        405.5357f0    1070.0f0      726.0f0       1 second943 milliseconds
1046    -35.0f0       410.625f0     835.0f0       726.0f0       1 second962 milliseconds
1047    -85.0f0       399.10715f0   920.0f0       726.0f0       1 second957 milliseconds
1048    -160.0f0      404.24106f0   940.0f0       726.0f0       1 second954 milliseconds
1049    -85.0f0       388.16965f0   985.0f0       726.0f0       1 second956 milliseconds
1050    -40.0f0       400.98215f0   855.0f0       726.0f0       1 second968 milliseconds
1051    -180.0f0      377.00894f0   855.0f0       726.0f0       1 second974 milliseconds
1052    -155.0f0      397.8125f0    1045.0f0      726.0f0       1 second951 milliseconds
1053    -190.0f0      409.33035f0   810.0f0       726.0f0       1 second962 milliseconds
1054    -145.0f0      403.08035f0   1050.0f0      726.0f0       1 second971 milliseconds
1055    15.0f0        387.4107f0    965.0f0       726.0f0       1 second953 milliseconds
1056    -140.0f0      397.7232f0    985.0f0       726.0f0       1 second970 milliseconds
1057    15.0f0        424.33035f0   860.0f0       726.0f0       1 second969 milliseconds
1058    -200.0f0      398.61606f0   780.0f0       726.0f0       1 second956 milliseconds
1059    -20.0f0       386.07144f0   925.0f0       726.0f0       1 second948 milliseconds
1060    -30.0f0       428.79465f0   1020.0f0      726.0f0       1 second954 milliseconds
1061    -15.0f0       410.66965f0   940.0f0       726.0f0       1 second973 milliseconds
1062    -95.0f0       410.35715f0   855.0f0       726.0f0       1 second964 milliseconds
1063    60.0f0        411.51785f0   825.0f0       726.0f0       1 second977 milliseconds
1064    -460.0f0      389.95535f0   885.0f0       726.0f0       1 second959 milliseconds
1065    -70.0f0       374.33035f0   985.0f0       726.0f0       1 second970 milliseconds
1066    10.0f0        393.16965f0   800.0f0       726.0f0       1 second948 milliseconds
1067    -240.0f0      393.5268f0    845.0f0       726.0f0       1 second960 milliseconds
1068    -110.0f0      412.23215f0   985.0f0       726.0f0       1 second967 milliseconds
1069    -115.0f0      373.57144f0   1005.0f0      726.0f0       1 second957 milliseconds
1070    -70.0f0       398.92856f0   1050.0f0      726.0f0       1 second960 milliseconds
1071    15.0f0        412.32144f0   915.0f0       726.0f0       1 second953 milliseconds
1072    -35.0f0       419.50894f0   965.0f0       726.0f0       1 second968 milliseconds
1073    -120.0f0      401.51785f0   1145.0f0      726.0f0       1 second943 milliseconds
1074    -50.0f0       418.39285f0   830.0f0       726.0f0       1 second964 milliseconds
1075    -140.0f0      393.125f0     895.0f0       726.0f0       1 second955 milliseconds
1076    -260.0f0      393.88394f0   1005.0f0      726.0f0       1 second950 milliseconds
1077    -175.0f0      373.3482f0    850.0f0       726.0f0       1 second958 milliseconds
1078    -60.0f0       403.57144f0   975.0f0       726.0f0       1 second975 milliseconds
1079    10.0f0        400.2232f0    1180.0f0      726.0f0       1 second950 milliseconds
1080    -75.0f0       403.30356f0   905.0f0       726.0f0       1 second963 milliseconds
1081    -95.0f0       389.82144f0   890.0f0       726.0f0       1 second964 milliseconds
1082    30.0f0        404.82144f0   1020.0f0      726.0f0       1 second955 milliseconds
1083    -105.0f0      392.85715f0   980.0f0       726.0f0       1 second966 milliseconds
1084    -45.0f0       370.2232f0    970.0f0       726.0f0       1 second962 milliseconds
1085    -15.0f0       376.91965f0   905.0f0       726.0f0       1 second952 milliseconds
1086    -65.0f0       411.69644f0   795.0f0       726.0f0       1 second943 milliseconds
1087    -100.0f0      381.5625f0    805.0f0       726.0f0       1 second945 milliseconds
1088    -90.0f0       435.2232f0    1145.0f0      726.0f0       1 second953 milliseconds
1089    0.0f0         417.14285f0   965.0f0       726.0f0       1 second945 milliseconds
1090    40.0f0        416.875f0     1200.0f0      726.0f0       1 second958 milliseconds
1091    -135.0f0      374.9107f0    865.0f0       726.0f0       1 second958 milliseconds
1092    -100.0f0      379.1518f0    940.0f0       726.0f0       1 second954 milliseconds
1093    -95.0f0       397.94644f0   880.0f0       726.0f0       1 second948 milliseconds
1094    -160.0f0      416.0268f0    1170.0f0      726.0f0       1 second940 milliseconds
1095    -55.0f0       428.125f0     935.0f0       726.0f0       1 second957 milliseconds
1096    -65.0f0       427.1875f0    950.0f0       726.0f0       1 second956 milliseconds
1097    -55.0f0       394.10715f0   1055.0f0      726.0f0       1 second959 milliseconds
1098    -20.0f0       440.66965f0   995.0f0       726.0f0       1 second970 milliseconds
1099    -20.0f0       448.48215f0   965.0f0       726.0f0       1 second960 milliseconds
1100    -170.0f0      444.95535f0   1000.0f0      726.0f0       1 second948 milliseconds
1101    -135.0f0      416.83035f0   860.0f0       726.0f0       1 second933 milliseconds
1102    -115.0f0      441.25f0      1040.0f0      726.0f0       1 second963 milliseconds
1103    0.0f0         404.6875f0    800.0f0       726.0f0       1 second960 milliseconds
1104    -35.0f0       402.99106f0   825.0f0       726.0f0       1 second959 milliseconds
1105    -55.0f0       387.7232f0    950.0f0       726.0f0       1 second979 milliseconds
